,item_brand,item_name,item_price,item_link
160,Sam Edelman,Hai Knee-High Block-Heel Boots,$167.99,https://www.macys.com/shop/product/sam-edelman-hai-knee-high-block-heel-boots?ID=10426366&CategoryID=56233
161,Jessica Simpson,Havrie Dress Boots,$93.03,https://www.macys.com/shop/product/jessica-simpson-havrie-dress-boots?ID=10492324&CategoryID=56233
162,Madden Girl,Kurrt Lace-Up Combat Boots,$69.00,https://www.macys.com/shop/product/madden-girl-kurrt-lace-up-combat-boots?ID=10470235&CategoryID=56233
163,Kenneth Cole Reaction,Women's Pepea Slide Wedge Sandals,$31.93,https://www.macys.com/shop/product/kenneth-cole-reaction-womens-pepea-slide-wedge-sandals?ID=10496966&CategoryID=56233
164,Giani Bernini,"Rozario Memory-Foam Wide-Calf Dress Boots, Created for Macy's",$75.93,https://www.macys.com/shop/product/giani-bernini-rozario-memory-foam-wide-calf-dress-boots-created-for-macys?ID=10423288&CategoryID=56233
165,Sam Edelman,Sia Ankle Booties ,$64.03,https://www.macys.com/shop/product/sam-edelman-sia-ankle-booties?ID=10495970&CategoryID=56233
166,Skechers,Women's On the Go Bliss Ballet Flats from Finish Line,$25.00,https://www.macys.com/shop/product/skechers-womens-on-the-go-bliss-ballet-flats-from-finish-line?ID=10316633&CategoryID=56233
167,INC International Concepts,"INC Women's Gerii Dress Boots, Created for Macy's",$169.50,https://www.macys.com/shop/product/inc-womens-gerii-dress-boots-created-for-macys?ID=10478551&CategoryID=56233
168,Baretraps,Launa Booties,$39.93,https://www.macys.com/shop/product/baretraps-launa-booties?ID=10461940&CategoryID=56233
169,Sam Edelman,Winona Western Booties,$73.13,https://www.macys.com/shop/product/sam-edelman-winona-western-booties?ID=10426392&CategoryID=56233
170,Kamik,Women's Abigail Boots from Finish Line,$60.00,https://www.macys.com/shop/product/kamik-womens-abigail-boots-from-finish-line?ID=10471838&CategoryID=56233
171,Style & Co,"Yarah Two-Piece Wedge Pumps, Created for Macy's",$34.63,https://www.macys.com/shop/product/style-co-yarah-two-piece-wedge-pumps-created-for-macys?ID=10423447&CategoryID=56233
172,TOMS,Women's Esme Booties,$99.99,https://www.macys.com/shop/product/toms-womens-esme-booties?ID=9594954&CategoryID=56233
173,UGG®,Women's Classic Short Cosmos Sequin Boots,$190.00,https://www.macys.com/shop/product/ugg-womens-classic-short-cosmos-sequin-boots?ID=8768997&CategoryID=56233
174,Karen Scott,"Sharonn Dress Boots, Created For Macy's",$41.93,https://www.macys.com/shop/product/karen-scott-sharonn-dress-boots-created-for-macys?ID=9932334&CategoryID=56233
175,INC International Concepts,"INC Women's Zitah Pointed Toe Pumps, Created for Macy's",$69.50,https://www.macys.com/shop/product/inc-womens-zitah-pointed-toe-pumps-created-for-macys?ID=10486704&CategoryID=56233
176,Skechers,Women's Relaxed Fit Selmen Rim to Rim Hiking Shoes from Finish Line,$45.00,https://www.macys.com/shop/product/skechers-womens-relaxed-fit-selmen-rim-to-rim-hiking-shoes-from-finish-line?ID=10478223&CategoryID=56233
177,Baretraps,Abram Wide Calf Boots,$52.93,https://www.macys.com/shop/product/baretraps-abram-wide-calf-boots?ID=10220355&CategoryID=56233
178,Steve Madden,Women's Myles Knit Chunky Sneakers,$82.00,https://www.macys.com/shop/product/steve-madden-womens-myles-knit-chunky-sneakers?ID=10502486&CategoryID=56233
179,Madden Girl,Ollie Platform Lace-Up Sneakers,$23.93,https://www.macys.com/shop/product/madden-girl-ollie-platform-lace-up-sneakers?ID=10238306&CategoryID=56233
180,Khombu,Khmobu Women's Rose Button-Trim Boots,$95.00,https://www.macys.com/shop/product/khmobu-womens-rose-button-trim-boots?ID=9453518&CategoryID=56233
181,Converse,Women's Chuck Taylor All Star Low Top Casual Sneakers from Finish Line,$30.00,https://www.macys.com/shop/product/converse-womens-chuck-taylor-all-star-low-top-casual-sneakers-from-finish-line?ID=10353480&CategoryID=56233
182,INC International Concepts,"INC Kivah Two-Piece Sandals, Created for Macy's",$89.50,https://www.macys.com/shop/product/inc-kivah-two-piece-sandals-created-for-macys?ID=10486716&CategoryID=56233
183,GUESS,Women's Flowurs Wedge Sneakers,$40.93,https://www.macys.com/shop/product/guess-womens-flowurs-wedge-sneakers?ID=10439604&CategoryID=56233
184,ZiGi Soho,Saray Dress Booties,$69.00,https://www.macys.com/shop/product/zigi-soho-saray-dress-booties?ID=10440052&CategoryID=56233
185,American Rag,"Felix Pumps, Created for Macy's",$21.93,https://www.macys.com/shop/product/american-rag-felix-pumps-created-for-macys?ID=10478295&CategoryID=56233
186,Charter Club,"Wandaa Wedge, Created for Macy's",$37.93,https://www.macys.com/shop/product/charter-club-wandaa-wedge-created-for-macys?ID=10423453&CategoryID=56233
187,Skechers,Women's Madison Ave City Ways Casual Walking Sneakers from Finish Line,$20.00,https://www.macys.com/shop/product/skechers-womens-madison-ave-city-ways-casual-walking-sneakers-from-finish-line?ID=10225047&CategoryID=56233
188,Anne Klein,Sport Uplift Buckle Flats ,$70.00,https://www.macys.com/shop/product/anne-klein-sport-uplift-buckle-flats?ID=10481890&CategoryID=56233
189,Rialto,Casilda Mixed-Texture Boots,$39.93,https://www.macys.com/shop/product/rialto-casilda-mixed-texture-boots?ID=10461931&CategoryID=56233
190,American Rag,"Ellie Flats, Created for Macy's",$20.03,https://www.macys.com/shop/product/american-rag-ellie-flats-created-for-macys?ID=10365498&CategoryID=56233
191,Circus by Sam Edelman,"Carmen Flats, Created For Macy's",$25.03,https://www.macys.com/shop/product/circus-by-sam-edelman-carmen-flats-created-for-macys?ID=10461919&CategoryID=56233
192,Vince Camuto,Vernaya Shooties,$139.00,https://www.macys.com/shop/product/vince-camuto-vernaya-shooties?ID=10489563&CategoryID=56233
193,Skechers,Women's Summits Alpine View Wide Width Walking Sneakers from Finish Line,$30.00,https://www.macys.com/shop/product/skechers-womens-summits-alpine-view-wide-width-walking-sneakers-from-finish-line?ID=10208716&CategoryID=56233
194,BCBGeneration,Ally Pointy Toe Dress Booties,$60.93,https://www.macys.com/shop/product/bcbgeneration-ally-pointy-toe-dress-booties?ID=10479798&CategoryID=56233
195,Charter Club,"Katiaa Buckled Booties, Created For Macy's",$37.93,https://www.macys.com/shop/product/charter-club-katiaa-buckled-booties-created-for-macys?ID=10478392&CategoryID=56233
196,INC International Concepts,"INC Women's Kenjay d'Orsay Pumps, Created for Macy's",$99.50,https://www.macys.com/shop/product/inc-womens-kenjay-dorsay-pumps-created-for-macys?ID=10504995&CategoryID=56233
197,Madden Girl,Sabel Tailored Flats,$23.93,https://www.macys.com/shop/product/madden-girl-sabel-tailored-flats?ID=10479390&CategoryID=56233
198,Katy Perry,Unity Too Peep Toe Booties,$89.99,https://www.macys.com/shop/product/katy-perry-unity-too-peep-toe-booties?ID=10145466&CategoryID=56233
199,Rialto,Maverick Booties,$29.93,https://www.macys.com/shop/product/rialto-maverick-booties?ID=9842351&CategoryID=56233
200,Nike,Women's Quest 2 Running Sneakers from Finish Line,$40.00,https://www.macys.com/shop/product/nike-womens-quest-2-running-sneakers-from-finish-line?ID=10225206&CategoryID=56233
201,Kamik,Women's Rogue Waterproof Winter Boots from Finish Line,$65.00,https://www.macys.com/shop/product/kamik-womens-rogue-waterproof-winter-boots-from-finish-line?ID=10471877&CategoryID=56233
202,Madden Girl,Andria Platform Lace-Up Oxfords,$28.03,https://www.macys.com/shop/product/madden-girl-andria-platform-lace-up-oxfords?ID=10423103&CategoryID=56233
203,Thalia Sodi,"Vigi Riding Boots, Created For Macy's",$99.50,https://www.macys.com/shop/product/thalia-sodi-vigi-riding-boots-created-for-macys?ID=10400356&CategoryID=56233
204,INC International Concepts,"INC Kivah Two-Piece Sandals, Created for Macy's",$48.93,https://www.macys.com/shop/product/inc-kivah-two-piece-sandals-created-for-macys?ID=10423532&CategoryID=56233
205,Anne Klein,Frizby Boots,$139.00,https://www.macys.com/shop/product/anne-klein-frizby-boots?ID=10332352&CategoryID=56233
206,kate spade new york,Alihandra Booties,$114.93,https://www.macys.com/shop/product/kate-spade-new-york-alihandra-booties?ID=10467420&CategoryID=56233
207,Bandolino,Tamar Dress Sandals,$29.93,https://www.macys.com/shop/product/bandolino-tamar-dress-sandals?ID=10479394&CategoryID=56233
208,Baretraps,Stay Dry System Cold Weather Alick Booties,$99.00,https://www.macys.com/shop/product/baretraps-stay-dry-system-cold-weather-alick-booties?ID=10231512&CategoryID=56233
209,Sam Edelman,Loraine Bit Loafers,$58.93,https://www.macys.com/shop/product/sam-edelman-loraine-bit-loafers?ID=10453121&CategoryID=56233
210,Kamik,Women's Siena Mid Outdoor Boots from Finish Line,$65.00,https://www.macys.com/shop/product/kamik-womens-siena-mid-outdoor-boots-from-finish-line?ID=10444174&CategoryID=56233
211,INC International Concepts,"INC Women's Zitah Pointed Toe Pumps, Created for Macy's",$34.63,https://www.macys.com/shop/product/inc-womens-zitah-pointed-toe-pumps-created-for-macys?ID=10365818&CategoryID=56233
212,K-Swiss,Women's Court Casper Casual Sneakers from Finish Line,$25.00,https://www.macys.com/shop/product/k-swiss-womens-court-casper-casual-sneakers-from-finish-line?ID=9975013&CategoryID=56233
213,Karen Scott,"Ralleigh Ballet Flats, Created for Macy's",$24.63,https://www.macys.com/shop/product/karen-scott-ralleigh-ballet-flats-created-for-macys?ID=10423457&CategoryID=56233
214,MICHAEL Michael Kors,Brielle Platform Pumps,$130.00,https://www.macys.com/shop/product/michael-michael-kors-brielle-platform-pumps?ID=9490031&CategoryID=56233
215,Alfani,"Women's Step 'N Flex Jeules Pumps, Created for Macy's",$79.50,https://www.macys.com/shop/product/alfani-womens-step-n-flex-jeules-pumps-created-for-macys?ID=10491911&CategoryID=56233
216,Sorel,Women's Out N About Plus Booties,$120.00,https://www.macys.com/shop/product/sorel-womens-out-n-about-plus-booties?ID=10501095&CategoryID=56233
217,Seven Dials,Carina Sandals,$19.93,https://www.macys.com/shop/product/seven-dials-carina-sandals?ID=10453057&CategoryID=56233
218,INC International Concepts,"INC Women's Gilia Buckle Mules, Created for Macy's",$38.93,https://www.macys.com/shop/product/inc-womens-gilia-buckle-mules-created-for-macys?ID=10375032&CategoryID=56233
219,Sam Edelman,Hazel Stiletto Pumps,$58.93,https://www.macys.com/shop/product/sam-edelman-hazel-stiletto-pumps?ID=10495982&CategoryID=56233
220,Naturalizer,Marianne Sneakers,$39.99,https://www.macys.com/shop/product/naturalizer-marianne-sneakers?ID=10464308&CategoryID=56233
221,INC International Concepts,"INC Women's Zitah Pointed Toe Pumps, Created for Macy's",$89.50,https://www.macys.com/shop/product/inc-womens-zitah-pointed-toe-pumps-created-for-macys?ID=10491869&CategoryID=56233
222,American Rag,"Morghan Booties, Created For Macy's",$89.50,https://www.macys.com/shop/product/american-rag-morghan-booties-created-for-macys?ID=10337401&CategoryID=56233
223,Naturalizer,Marianne Sneakers,$39.99,https://www.macys.com/shop/product/naturalizer-marianne-sneakers?ID=10464316&CategoryID=56233
224,DKNY,Bax Wedge Booties,$179.00,https://www.macys.com/shop/product/dkny-bax-wedge-booties?ID=10494747&CategoryID=56233
225,Kenneth Cole New York,Women's West Side Booties,$65.13,https://www.macys.com/shop/product/kenneth-cole-new-york-womens-west-side-booties?ID=10439607&CategoryID=56233
226,DKNY,"Cosmos Platform Sneakers, Created For Macy's",$119.00,https://www.macys.com/shop/product/dkny-cosmos-platform-sneakers-created-for-macys?ID=10482477&CategoryID=56233
227,Sam Edelman,Fiora Dress Booties,$73.13,https://www.macys.com/shop/product/sam-edelman-fiora-dress-booties?ID=9674220&CategoryID=56233
228,Converse,Women's Chuck Taylor x OPI High Top Casual Sneakers from Finish Line,$30.00,https://www.macys.com/shop/product/converse-womens-chuck-taylor-x-opi-high-top-casual-sneakers-from-finish-line?ID=10353483&CategoryID=56233
229,Style & Co,"Masrinaa Ankle Booties, Created for Macy's",$37.93,https://www.macys.com/shop/product/style-co-masrinaa-ankle-booties-created-for-macys?ID=10443830&CategoryID=56233
230,adidas,Women's Cloudfoam Pure Running Sneakers from Finish Line,$30.00,https://www.macys.com/shop/product/adidas-womens-cloudfoam-pure-running-sneakers-from-finish-line?ID=10375134&CategoryID=56233
231,MICHAEL Michael Kors,Preston Flat Sandals,$46.53,https://www.macys.com/shop/product/michael-michael-kors-preston-flat-sandals?ID=8599851&CategoryID=56233
232,Naturalizer,Yola Platform Sneakers,$49.99,https://www.macys.com/shop/product/naturalizer-yola-platform-sneakers?ID=10505726&CategoryID=56233
233,PAWZ,Women's Ginnie Boots,$79.00,https://www.macys.com/shop/product/pawz-womens-ginnie-boots?ID=10141252&CategoryID=56233
234,MICHAEL Michael Kors,Olympia Lace-Up Sneakers,$139.30,https://www.macys.com/shop/product/michael-michael-kors-olympia-lace-up-sneakers?ID=8599734&CategoryID=56233
235,Marc Fisher,Viviene Block-Heel Pumps,$44.43,https://www.macys.com/shop/product/marc-fisher-viviene-block-heel-pumps?ID=10404366&CategoryID=56233
236,Franco Sarto,Happily Booties,$139.00,https://www.macys.com/shop/product/franco-sarto-happily-booties?ID=10483161&CategoryID=56233
237,Katy Perry,The Jeffree Embellished Mesh Booties,$65.33,https://www.macys.com/shop/product/katy-perry-the-jeffree-embellished-mesh-booties?ID=10492234&CategoryID=56233
238,Madden Girl,Lift Platform Sandals,$28.03,https://www.macys.com/shop/product/madden-girl-lift-platform-sandals?ID=10501493&CategoryID=56233
239,Clarks,Women's CloudSteppers Sillian 2.0 Soul Mary-Jane Flats,$42.43,https://www.macys.com/shop/product/clarks-womens-cloudsteppers-sillian-2.0-soul-mary-jane-flats?ID=10482512&CategoryID=56233
240,Style & Co,"Women's State Walking Booties, Created for Macy's",$37.93,https://www.macys.com/shop/product/style-co-womens-state-walking-booties-created-for-macys?ID=10224877&CategoryID=56233
241,MICHAEL Michael Kors,Katerina Boots,$129.93,https://www.macys.com/shop/product/michael-michael-kors-katerina-boots?ID=10459226&CategoryID=56233
242,INC International Concepts,"INC Women's Karmenn Riding Boots, Created For Macy's",$199.50,https://www.macys.com/shop/product/inc-womens-karmenn-riding-boots-created-for-macys?ID=10194532&CategoryID=56233
243,Nautica,Everly Cold Weather Boots,$99.00,https://www.macys.com/shop/product/nautica-everly-cold-weather-boots?ID=10423414&CategoryID=56233
244,DKNY,Women's Darcy Lace-Up Dress Booties,$74.93,https://www.macys.com/shop/product/dkny-womens-darcy-lace-up-dress-booties?ID=10220269&CategoryID=56233
245,MICHAEL Michael Kors,Berkley T-Strap Sandals,$120.00,https://www.macys.com/shop/product/michael-michael-kors-berkley-t-strap-sandals?ID=10316625&CategoryID=56233
246,Style & Co,"Hanonn Shooties, Created For Macy's",$79.50,https://www.macys.com/shop/product/style-co-hanonn-shooties-created-for-macys?ID=10411108&CategoryID=56233
247,Sam Edelman,Hilty Ankle Booties,$111.99,https://www.macys.com/shop/product/sam-edelman-hilty-ankle-booties?ID=10426367&CategoryID=56233
248,Franco Sarto,Mercy Loafers,$54.43,https://www.macys.com/shop/product/franco-sarto-mercy-loafers?ID=10453111&CategoryID=56233
249,Madden Girl,Cherre Platform Sandals,$28.03,https://www.macys.com/shop/product/madden-girl-cherre-platform-sandals?ID=10216620&CategoryID=56233
250,Teva,Women's Midform Universal Sandals,$44.99,https://www.macys.com/shop/product/teva-womens-midform-universal-sandals?ID=10454005&CategoryID=56233
251,Calvin Klein,Women's Cattee Booties,$129.00,https://www.macys.com/shop/product/calvin-klein-womens-cattee-booties?ID=10324552&CategoryID=56233
252,bebe,Decor Dress Pumps,$44.53,https://www.macys.com/shop/product/bebe-decor-dress-pumps?ID=10204489&CategoryID=56233
253,Nike,Women's Benassi Duo Ultra Slide Sandals from Finish Line,$25.00,https://www.macys.com/shop/product/nike-womens-benassi-duo-ultra-slide-sandals-from-finish-line?ID=10424337&CategoryID=56233
254,Style & Co,"Paycee Two-Piece Dress Sandals, Created for Macy's ",$59.50,https://www.macys.com/shop/product/style-co-paycee-two-piece-dress-sandals-created-for-macys?ID=10479446&CategoryID=56233
255,Bar III,"Gabby Ankle Booties, Created for Macy's",$44.63,https://www.macys.com/shop/product/bar-iii-gabby-ankle-booties-created-for-macys?ID=10478254&CategoryID=56233
256,Madden Girl,Terra Hiker Sneakers,$34.43,https://www.macys.com/shop/product/madden-girl-terra-hiker-sneakers?ID=10332573&CategoryID=56233
257,adidas,Women's Cloudfoam QT Racer Casual Sneakers from Finish Line,$30.00,https://www.macys.com/shop/product/adidas-womens-cloudfoam-qt-racer-casual-sneakers-from-finish-line?ID=10375135&CategoryID=56233
258,Anne Klein,Uplift Buckle Flats,$33.93,https://www.macys.com/shop/product/anne-klein-uplift-buckle-flats?ID=10374688&CategoryID=56233
259,DKNY,Women's Noho Wedge Sneakers,$149.00,https://www.macys.com/shop/product/dkny-womens-noho-wedge-sneakers?ID=10270815&CategoryID=56233
260,MICHAEL Michael Kors,Dorothy Flex Pumps,$110.00,https://www.macys.com/shop/product/michael-michael-kors-dorothy-flex-pumps?ID=10352899&CategoryID=56233
261,New Balance,Women's FuelCore NERGIZE Mule Floral Walking Sneakers from Finish Line,$35.00,https://www.macys.com/shop/product/new-balance-womens-fuelcore-nergize-mule-floral-walking-sneakers-from-finish-line?ID=10353526&CategoryID=56233
262,Charter Club,"Kimii Deconstructed Loafers, Created for Macy's",$27.93,https://www.macys.com/shop/product/charter-club-kimii-deconstructed-loafers-created-for-macys?ID=10423463&CategoryID=56233
263,White Mountain,Santell Tall Boots,$99.00,https://www.macys.com/shop/product/white-mountain-santell-tall-boots?ID=10494431&CategoryID=56233
264,Aqua College,"Nancy Waterproof Booties, Created For Macy's",$152.00,https://www.macys.com/shop/product/aqua-college-nancy-waterproof-booties-created-for-macys?ID=10467741&CategoryID=56233
