,item_name,item_price,item_link
118,Steve Madden Gills Platform Slip-On Sneaker (Women),$61.95 – $81.95,https://shop.nordstrom.com/s/steve-madden-gills-platform-slip-on-sneaker-women/4505146?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beige%20snake%20print
119,Sam Edelman Winona Bootie (Women),$99.90,https://shop.nordstrom.com/s/sam-edelman-winona-bootie-women/5452273?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=hazelnut%20suede
120,Sam Edelman Penny Boot (Women),$149.90,https://shop.nordstrom.com/s/sam-edelman-penny-boot-women/3302621?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
121,Steve Madden Fabfuzz Faux Fur Platform Slipper (Women),$19.98,https://shop.nordstrom.com/s/steve-madden-fabfuzz-faux-fur-platform-slipper-women/5457010?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tie%20dye
122,Sam Edelman Hai Knee High Boot (Women),$199.95,https://shop.nordstrom.com/s/sam-edelman-hai-knee-high-boot-women/4978573?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=golden%20caramel%20suede
123,adidas UltraBoost 19 Running Shoe (Women),$120.60,https://shop.nordstrom.com/s/adidas-ultraboost-19-running-shoe-women/5508318?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%2F%20grey%2F%20core%20black
124,Marc Fisher LTD Ulona Over the Knee Boot (Women) (Narrow Calf),$124.49,https://shop.nordstrom.com/s/marc-fisher-ltd-ulona-over-the-knee-boot-women-narrow-calf/5509230?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20stretch
125,SOREL Joan of Arctic Next Faux Fur Waterproof Snow Boot (Women),$249.95,https://shop.nordstrom.com/s/sorel-joan-of-arctic-next-faux-fur-waterproof-snow-boot-women/5307832?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ancient%20fossil%20leather
126,Bella Vita Rebecca II Knee High Boot (Women),$59.96,https://shop.nordstrom.com/s/bella-vita-rebecca-ii-knee-high-boot-women/5032659?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
127,Lucky Brand Bebhina Waterproof Western Bootie (Women),$86.90,https://shop.nordstrom.com/s/lucky-brand-bebhina-waterproof-western-bootie-women/5258787?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camo%20printed%20suede
128,On Cloud Running Shoe (Women),$129.95,https://shop.nordstrom.com/s/on-cloud-running-shoe-women/5139767?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dustrose%2F%20mulberry
129,Franco Sarto Becky Knee High Boot (Women) (Regular & Wide Calf),$129.90,https://shop.nordstrom.com/s/franco-sarto-becky-knee-high-boot-women-regular-wide-calf/5484771?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
130,Steve Madden Feather Studded Loafer (Women),$81.95,https://shop.nordstrom.com/s/steve-madden-feather-studded-loafer-women/5275935?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20snake%20print
131,adidas Edge Lux 3 Running Shoe (Women),$85.00,https://shop.nordstrom.com/s/adidas-edge-lux-3-running-shoe-women/5026424?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20one%2F%20gold%2F%20white
132,Tory Burch Miller Crystal Logo Flip Flop (Women),$166.16,https://shop.nordstrom.com/s/tory-burch-miller-crystal-logo-flip-flop-women/5527015?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=perfect%20black
133,UGG® Cozette Genuine Shearling Slide (Women),$79.95 – $89.95,https://shop.nordstrom.com/s/ugg-cozette-genuine-shearling-slide-women/5020345?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=amphora
134,UGG® Mini Bailey Button II Genuine Shearling Boot (Women),$99.95,https://shop.nordstrom.com/s/ugg-mini-bailey-button-ii-genuine-shearling-boot-women/5533986?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nightshade%20suede
135,Golden Goose Superstar Low Top Sneaker (Women),$495.00,https://shop.nordstrom.com/s/golden-goose-superstar-low-top-sneaker-women/5358234?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%20leather%2F%20grey
136,Frye Melissa Button 2 Knee High Boot (Women) (Regular & Extended Regular Calf),$199.90,https://shop.nordstrom.com/s/frye-melissa-button-2-knee-high-boot-women-regular-extended-regular-calf/4710873?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cognac%20leather
137,Cougar Penelope Genuine Rabbit Fur Trim Waterproof Lace-Up Boot (Women),$160.77,https://shop.nordstrom.com/s/cougar-penelope-genuine-rabbit-fur-trim-waterproof-lace-up-boot-women/5395850?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=mushroom%20suede
138,SARTO by Franco Sarto Luca Boot (Women),$101.96 – $107.96,https://shop.nordstrom.com/s/sarto-by-franco-sarto-luca-boot-women/5531123?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=putty%20leather
139,Givenchy Logo Strap Sandal (Women),$595.00,https://shop.nordstrom.com/s/givenchy-logo-strap-sandal-women/5442029?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20white
140,Christian Louboutin Marimalus Spike Heel Pump (Women),$895.00,https://shop.nordstrom.com/s/christian-louboutin-marimalus-spike-heel-pump-women/5036820?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
141,Vince Camuto Nestel Knee High Boot (Women),$139.90,https://shop.nordstrom.com/s/vince-camuto-nestel-knee-high-boot-women/5244723?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
142,Botkier Brynn Platform Boot (Women),$148.77,https://shop.nordstrom.com/s/botkier-brynn-platform-boot-women/5366383?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black
143,UGG® Quincy Boot (Women),$169.95,https://shop.nordstrom.com/s/ugg-quincy-boot-women/4350580?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
144,Steve Madden Feather Loafer Flat (Women),$41.96 – $43.17,https://shop.nordstrom.com/s/steve-madden-feather-loafer-flat-women/5514660?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20snake%20print
145,Nike Air Zoom Pegasus 36 Running Shoe (Women),$120.00,https://shop.nordstrom.com/s/nike-air-zoom-pegasus-36-running-shoe-women/5115363?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=platinum%20violet%2F%20black%2F%20plum
146,SARTO by Franco Sarto Sloan Bootie (Women),$89.96,https://shop.nordstrom.com/s/sarto-by-franco-sarto-sloan-bootie-women/5525600?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
147,Madewell Faux Fur Animal Print Slipper (Women),$19.75,https://shop.nordstrom.com/s/madewell-faux-fur-animal-print-slipper-women/5403619?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=warm%20hickory
148,TOMS Leilani Bootie (Women),$71.96 – $77.96,https://shop.nordstrom.com/s/toms-leilani-bootie-women/5386746?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
149,Tory Burch Minnie Ballet Flat (Women),$228.00,https://shop.nordstrom.com/s/tory-burch-minnie-ballet-flat-women/3979217?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=goan%20sand%2F%20sand
150,SOREL Joan of Arctic II Waterproof Wedge Boot (Women),$199.95,https://shop.nordstrom.com/s/sorel-joan-of-arctic-ii-waterproof-wedge-boot-women/5307829?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ash%20brown%20leather
151,UGG® Genuine Shearling Slipper (Women),$79.95,https://shop.nordstrom.com/s/ugg-genuine-shearling-slipper-women/5533894?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=terracotta
152,Sam Edelman Lior Loafer (Women) (Nordstrom Exclusive),$119.95 – $139.95,https://shop.nordstrom.com/s/sam-edelman-lior-loafer-women-nordstrom-exclusive/4690357?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
153,Gucci Princetown Loafer Mule (Women),$695.00,https://shop.nordstrom.com/s/gucci-princetown-loafer-mule-women/4262998?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=mud
154,Dr. Scholl's So Cozy Waterproof Bootie (Women),$69.00,https://shop.nordstrom.com/s/dr-scholls-so-cozy-waterproof-bootie-women/5517531?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20faux%20leather
155,Steve Madden Caliber High Top Sneaker (Women),$89.95 – $91.95,https://shop.nordstrom.com/s/steve-madden-caliber-high-top-sneaker-women/5192516?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white
156,Tory Burch Pump (Women),$128.98,https://shop.nordstrom.com/s/tory-burch-pump-women/5480466?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=goan%20sand
157,Sam Edelman Winona Bootie (Women),$99.90,https://shop.nordstrom.com/s/sam-edelman-winona-bootie-women/5514067?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
158,Vince Camuto Kervana Croc Embossed Knee High Boot (Women),$149.96,https://shop.nordstrom.com/s/vince-camuto-kervana-croc-embossed-knee-high-boot-women/5526150?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=mauve%20multi%20leather
159,Jessica Simpson Pheona Pump (Women),$39.48,https://shop.nordstrom.com/s/jessica-simpson-pheona-pump-women/5484431?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20marrone%20leather
160,Louise et Cie Waldron Knee High Boot (Women),$114.48,https://shop.nordstrom.com/s/louise-et-cie-waldron-knee-high-boot-women/5360112?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=burnt%20oak%20leather
161,Topshop Belize Bootie (Women),$44.98,https://shop.nordstrom.com/s/topshop-belize-bootie-women/5424644?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beige
162,adidas Stan Smith Sneaker (Women),$80.00 – $90.00,https://shop.nordstrom.com/s/adidas-stan-smith-sneaker-women/3842428?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20navy
163,Nike Air Max 270 Premium Sneaker (Women),$150.00,https://shop.nordstrom.com/s/nike-air-max-270-premium-sneaker-women/5535002?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20anthracite%2F%20white
164,Nike Air Max 97 Sneaker (Women),$135.96,https://shop.nordstrom.com/s/nike-air-max-97-sneaker-women/5274381?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20white
165,Børn Neon Lace-Up Boot (Women),$99.90,https://shop.nordstrom.com/s/born-neon-lace-up-boot-women/5291651?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
166,BP. Nolly Bootie (Women),$39.90,https://shop.nordstrom.com/s/bp-nolly-bootie-women/5180647?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=chestnut%20faux%20suede
167,Aquatalia Tilly Weatherproof Bootie (Women),$179.98,https://shop.nordstrom.com/s/aquatalia-tilly-weatherproof-bootie-women/5506889?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy
168,Birdies The Starling Loafer (Women),$95.00,https://shop.nordstrom.com/s/birdies-the-starling-loafer-women/5105382?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=copper%20velvet
169,Balenciaga Speed Knit Sneaker (Women),$780.00,https://shop.nordstrom.com/s/balenciaga-speed-knit-sneaker-women/4972724?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=fuchsia
170,Marc Fisher LTD Yolli Bootie (Women),$75.60,https://shop.nordstrom.com/s/marc-fisher-ltd-yolli-bootie-women/5471333?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cloud%20suede
171,Blondo Lidia Waterproof Bootie (Women),$79.90,https://shop.nordstrom.com/s/blondo-lidia-waterproof-bootie-women/5281219?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%20nubuck
172,UGG® Classic Femme Mini Wedge Bootie (Women),$169.95,https://shop.nordstrom.com/s/ugg-classic-femme-mini-wedge-bootie-women/5324754?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=che%20suede
173,Sam Edelman Yaro Ankle Strap Sandal (Women),$99.95 – $119.95,https://shop.nordstrom.com/s/sam-edelman-yaro-ankle-strap-sandal-women/4447280?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
174,UGG® Classic Boom Platform Bootie (Women),$89.96,https://shop.nordstrom.com/s/ugg-classic-boom-platform-bootie-women/5319347?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
175,Vans 'Classic' Sneaker (Women),$59.95,https://shop.nordstrom.com/s/vans-classic-sneaker-women/3728102?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=leather%20black
176,Golden Goose Superstar Low Top Sneaker (Women),$530.00,https://shop.nordstrom.com/s/golden-goose-superstar-low-top-sneaker-women/5454753?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20gold%2F%20pink
177,Cole Haan GrandPro Tennis Shoe (Women),$71.96,https://shop.nordstrom.com/s/cole-haan-grandpro-tennis-shoe-women/5537250?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=paloma%20snake%20print%20leather
178,Dr. Scholl's No Chill Sneaker (Women),$49.99,https://shop.nordstrom.com/s/dr-scholls-no-chill-sneaker-women/5290808?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=snake%20print%20faux%20leather
179,Vince Camuto Kreesell Knee High Boot (Women) (Regular & Extended Regular Calf),$139.90,https://shop.nordstrom.com/s/vince-camuto-kreesell-knee-high-boot-women-regular-extended-regular-calf/5245726?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%20notch%20suede
180,Steve Madden Kinga Knee High Boot (Women),$79.90,https://shop.nordstrom.com/s/steve-madden-kinga-knee-high-boot-women/5485816?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue%20snake%20print
181,Linea Paolo Felicia Wedge Bootie (Women),$79.90,https://shop.nordstrom.com/s/linea-paolo-felicia-wedge-bootie-women/5434833?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cream%2F%20tan%20camo%20fabric
182,Steve Madden Talent d'Orsay Flat (Women),$47.96 – $91.95,https://shop.nordstrom.com/s/steve-madden-talent-dorsay-flat-women/5239387?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=rhinestone
183,Marc Fisher LTD Inka Hiking Boot (Women),$149.96,https://shop.nordstrom.com/s/marc-fisher-ltd-inka-hiking-boot-women/5355485?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20gray%20suede
184,Aquatalia Ulyssa Water Resistant Bootie (Women),$495.00,https://shop.nordstrom.com/s/aquatalia-ulyssa-water-resistant-bootie-women/5547415?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
185,Stuart Weitzman 'Lowland' Over the Knee Boot (Women),$638.40,https://shop.nordstrom.com/s/stuart-weitzman-lowland-over-the-knee-boot-women/3757141?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20black%20suede
186,Nike Air Max 95 SE Running Shoe (Women),$95.98,https://shop.nordstrom.com/s/nike-air-max-95-se-running-shoe-women/5533571?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20white%2F%20platinum
187,Sam Edelman Jennifer Studded Combat Boot (Women),$169.95,https://shop.nordstrom.com/s/sam-edelman-jennifer-studded-combat-boot-women/5031902?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
188,Naturalizer Collette Loafer (Women),$109.95,https://shop.nordstrom.com/s/naturalizer-collette-loafer-women/5516370?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
189,Nike Air VaporMax 2019 SE Sneaker (Women),$159.96,https://shop.nordstrom.com/s/nike-air-vapormax-2019-se-sneaker-women/5281380?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=vast%20grey%2F%20purple%20agate%2F%20grey
190,Jessica Simpson Speedy Sneaker (Women),$44.48,https://shop.nordstrom.com/s/jessica-simpson-speedy-sneaker-women/5495862?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=neon%20yellow%20faux%20leather
191,Hunter Tour Packable Waterproof Rain Boot (Women),$99.90,https://shop.nordstrom.com/s/hunter-tour-packable-waterproof-rain-boot-women/5495478?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=luna%2F%20black
192,SOREL Out N About Plus Camp Waterproof Bootie (Women),$89.90,https://shop.nordstrom.com/s/sorel-out-n-about-plus-camp-waterproof-bootie-women/4914332?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=out%20n%20about%20plus%20leather
193,1901 Celeste Faux Fur Lined Slipper (Women),$14.96,https://shop.nordstrom.com/s/1901-celeste-faux-fur-lined-slipper-women/5399890?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=ivory%20faux%20fur
194,Nike Air VaporMax Utility 2019 Water Repellent Sneaker (Women),$151.96,https://shop.nordstrom.com/s/nike-air-vapormax-utility-2019-water-repellent-sneaker-women/5274370?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20silver%2F%20white
195,Vince Camuto Saisha Sandal (Women),$54.98,https://shop.nordstrom.com/s/vince-camuto-saisha-sandal-women/5338312?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20grey
196,Cougar Vanette Genuine Rabbit Fur Trim Waterproof Boot (Women),$112.00 – $128.00,https://shop.nordstrom.com/s/cougar-vanette-genuine-rabbit-fur-trim-waterproof-boot-women/5396360?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
197,Jeffrey Campbell Siren Bootie (Women),$124.95 – $129.95,https://shop.nordstrom.com/s/jeffrey-campbell-siren-bootie-women/4700689?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=light%20grey%20snake%20print
198,SOREL Lexie Wedge Waterproof Boot (Women),$126.90 – $126.91,https://shop.nordstrom.com/s/sorel-lexie-wedge-waterproof-boot-women/5534053?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=dark%20slate%20leather
199,Vince Camuto Pearley Knee High Riding Boot (Women),$113.40,https://shop.nordstrom.com/s/vince-camuto-pearley-knee-high-riding-boot-women/5390421?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown%20moss%20leather
